values,fault
0.1953614607570366,False
0.509191428867074,False
0.0,False
0.04914439853421391,False
0.05738595459053598,False
0.07873056107570832,False
0.025489195094235438,False
0.0012953807913533065,False
0.04763747847652141,False
0.036137178017508376,False
0.0,False
0.02735488174510805,False
0.04254329521900575,False
0.040213168157971,False
0.0,False
0.06352441622274041,False
0.05413389651586379,False
0.028030829469496824,False
0.48473999153846403,False
0.06791155345083613,False
0.0563714920541692,False
0.055954798912089106,False
0.054574567952541723,False
0.046515978531179523,False
0.0544701701657178,False
0.08523149603522111,False
0.06364658049538935,False
0.4579759454612267,False
0.46103729031622326,False
0.08256417951244803,False
0.038752846075708454,False
0.05129971087763837,False
0.34350625800505724,False
0.05678190115435068,False
0.07887391363564789,False
0.0,False
0.0,False
0.3892013286733971,False
0.06691819975190832,False
0.06981991526505008,False
0.0,False
0.2772342649459694,False
0.00467707538488365,False
0.0,False
0.06559766331306133,False
0.04947850253116289,False
0.019771223040385165,False
0.0739727702044477,False
0.07521282339568738,False
0.07727128713514105,False
0.0,False
0.0,False
0.044621471487738124,False
0.034900254431312935,False
0.06109445718917775,False
0.4601817902687359,False
0.0,False
0.060655873197285846,False
0.0,False
0.07321757449354316,False
0.04573806467478158,False
0.06448066533336466,False
0.07583096966390843,False
0.06528953178200743,False
0.05834525456001724,False
0.5350365433139619,False
0.08045117882721707,False
0.39340520909057375,False
0.05261646799922336,False
0.06427871535838725,False
0.058169707857891086,False
0.0,False
0.058410785425029574,False
0.0,False
0.050166732714533535,False
0.550271515543786,False
0.04680536091017286,False
0.03816704055085713,False
0.06341587257473531,False
0.06213790429728554,False
0.0,False
0.8057899982346078,False
0.0009101503474632313,False
0.0625237017318875,False
0.02681696665162568,False
0.0,False
0.02433320764474411,False
0.06603086806863498,False
0.07467996848721443,False
0.04940012342658086,False
0.035565938460577866,False
0.4380220566312087,False
0.06641482464067235,False
0.008831077400980844,False
0.16195552938864394,False
0.04967091962380112,False
0.0,False
0.035683998226101285,False
0.03945026940422318,False
0.056829563211522875,False
0.017523209726280967,False
0.05170811337576206,False
0.4498168197117424,False
0.05903132040057797,False
0.0,False
0.0,False
0.07145585678050384,False
0.05661083345466514,False
0.06768095782144613,False
0.016697166592960434,False
0.08257280717535967,False
0.04726623848672583,False
0.3098716314927248,False
0.04507187384414689,False
0.6914614793722145,False
0.08692001757845615,False
0.05078929902342697,False
0.052900672017422185,False
0.001666994875490814,False
0.08216226091872686,False
0.018723468085680036,False
0.026302716132623402,False
0.4381757639605539,False
0.05804149382742558,False
0.06125279406499029,False
0.035195324779352645,False
0.4819417381074439,False
0.007862095107074744,False
0.00873027168906258,False
0.06343858452097721,False
0.759106763479881,False
0.022996128680703977,False
0.3835991147229398,False
0.07046994438318,False
0.060049526064890855,False
0.049279883262359964,False
0.4632032015061001,False
0.04446903509180755,False
0.0,False
0.06416110598041919,False
0.05059597471330785,False
0.18891184042495313,False
0.0,False
0.08413389550669897,False
0.0,False
0.1777333037895102,False
0.07388562132357243,False
0.370145416949246,False
0.0,False
0.0,False
0.04258400272924805,False
0.038570467056769274,False
0.4828840843838781,False
0.4919750411496685,False
0.0444042315634362,False
0.04794534807498034,False
0.0,False
0.06374170523691713,False
0.07516700993867337,False
0.0,False
0.06686494216029198,False
0.398467381866993,False
0.026145130025768043,False
0.47064777827724846,False
0.0,False
0.5193404658026579,False
0.0813017344161959,False
0.06848190059052738,False
0.15784499512575736,False
0.07784584239568076,False
0.011640806486921666,False
0.7373021469142783,False
0.05549156436172682,False
0.08274493377346138,False
0.0683190922088107,False
0.0,False
0.035639558486190395,False
1.0,True
0.014912884091260794,False
0.04687857989468403,False
0.0,False
0.4716222557896964,False
0.04745423493306222,False
0.03437239093375109,False
0.0,False
0.07691044093617,False
0.0,False
0.0,False
0.07813943023141001,False
1.0,True
0.03376656379352796,False
0.0,False
0.44116216383661877,False
0.05205132549230503,False
0.0491967785275795,False
0.03105230955192097,False
0.16457542130681735,False
0.05456907597551591,False
0.39347148436107643,False
0.05820131238346927,False
0.06927560162164312,False
0.052465134681656374,False
0.045548012694779205,False
0.054580779405847435,False
0.0025922285759284983,False
0.03428790088174583,False
0.0,False
0.06479855807231633,False
0.09351285666669681,False
0.7806788374425513,False
0.041081479425719124,False
0.06222826229642704,False
0.09600330275645623,False
0.009117336835723527,False
0.0036693487709993874,False
0.020966493215671143,False
0.024029358008683357,False
0.06335905888883252,False
0.07151686075190082,False
0.05958736260423965,False
0.004369306907285186,False
0.037961149069217506,False
0.07909234298760597,False
0.0,False
0.4779710966216473,False
0.019756209810414625,False
0.0,False
0.04492701723574851,False
1.0,True
0.055625109276167636,False
0.4405826855565975,False
0.0,False
0.05077978155630211,False
0.07421326830809326,False
0.48049885335433434,False
0.02917316962915148,False
0.025272285405381404,False
0.476463534533992,False
0.0,False
0.0,False
0.0,False
0.013079332737699538,False
0.04985538079478448,False
0.0,False
0.03964904762741652,False
0.0,False
0.06623102611724502,False
0.03369103757156014,False
0.03714761805377243,False
0.06289758449630348,False
0.06904062348609281,False
0.04349622569787557,False
0.06418480381361504,False
0.049756330202497305,False
0.05199897603260216,False
0.03551068772657448,False
0.0791707910580254,False
0.06621623257622615,False
0.4198286340791135,False
0.06802722981262897,False
0.0,False
0.3904541687869106,False
0.4478619132926195,False
0.07411992225327992,False
0.0019161320754486678,False
0.05320112738929783,False
0.43285315530215956,False
0.0750083739205924,False
0.0,False
0.025522660185876477,False
0.7101109098363577,False
0.05995986118320806,False
0.5425061681855202,False
0.0881273709532393,False
0.03068695990199336,False
0.0,False
0.37097453635552946,False
0.08073930020632561,False
0.03107116700703246,False
0.0,False
0.06367126460091076,False
0.04404988070882831,False
0.06809390646934237,False
0.032570441380189115,False
0.024356668505990713,False
0.0,False
0.03960844134261284,False
0.0415967610563347,False
0.03294543910589726,False
0.07859444091724156,False
0.0,False
0.006307684250625264,False
0.04678883386163502,False
0.0,False
0.041481752695586356,False
0.0612637557718914,False
0.003864479212701769,False
0.0,False
0.012657133650076239,False
0.05906271747075332,False
0.05061380379592396,False
1.0,True
0.07091875324055785,False
0.055048266678620436,False
0.03187029837391321,False
0.15265117943870996,False
0.07410409752776104,False
0.0,False
0.20102006391582364,False
0.013046323921083715,False
0.0,False
0.5517933295096791,False
0.03539782023101063,False
0.0,False
0.033960304955664405,False
0.00993094383934136,False
0.0,False
0.0,False
0.042759543641526544,False
0.15873787986280405,False
0.13975093222229826,False
0.009400517718675252,False
0.3426458566424869,False
0.07789330005247219,False
0.05343459361707699,False
0.04020450633909543,False
0.06368593291729793,False
0.07914723799934192,False
0.06284078936230723,False
0.06175298548638735,False
0.054410839020885234,False
0.06117728478481628,False
0.02937872507119299,False
0.06697381006480635,False
0.06280892003705793,False
0.5035060012693677,False
0.061767626239291384,False
0.0,False
0.044683400276844774,False
0.47133773201584117,False
0.06360208893820053,False
0.0,False
0.06281754206344671,False
0.06048183726801356,False
0.011187780211765915,False
0.005533091752858018,False
0.0,False
0.037353865941267037,False
0.0020645463304345946,False
0.01910604184790724,False
0.0,False
0.049148141749386885,False
0.0,False
0.04560615508064316,False
0.0,False
0.0,False
0.06230240437562391,False
0.00187546329168843,False
0.05177433798120987,False
0.06583241348542732,False
0.19517084268638543,False
0.027537818078586514,False
0.006169749680090218,False
0.029220795523237118,False
0.04785491449701453,False
0.05173368944706804,False
0.19133067397559755,False
0.0,False
0.00840671005667718,False
0.08292732718535104,False
0.07936975671954122,False
0.052610536533796035,False
0.0,False
0.17452322181928073,False
0.02103197278814852,False
0.0,False
0.0520281078842897,False
0.04025711719592856,False
0.3872248357641445,False
0.7461446920520806,False
0.034909786716903396,False
0.010828507823107838,False
0.053882273839154775,False
0.4858047503655573,False
0.02598574454432884,False
0.030947823756409643,False
0.0,False
0.06868516955468046,False
0.03469929876631063,False
0.48887605712048887,False
0.034508643628563665,False
0.0,False
0.009569223967555107,False
0.0,False
0.7997593959807041,False
0.052685693504301204,False
0.18274462389890564,False
0.0013529178485642865,False
0.054103321958241704,False
0.046643829681436315,False
0.04211414152203734,False
0.0,False
0.06587850012156186,False
0.00711935752839473,False
0.0788252152595631,False
1.0,True
0.08784023475790496,False
0.45083332408962473,False
0.05239420527435045,False
0.0,False
0.4407886319038423,False
0.03284953343257462,False
0.024166909034183778,False
0.07970825634336404,False
0.4070209019886834,False
0.06524871715870798,False
0.03964608059095796,False
1.0,True
0.5797111481927002,False
0.05225236019955693,False
0.06629669490773087,False
0.033861638697287054,False
0.030256529235753796,False
0.03307548921883258,False
0.07714217111283794,False
0.043750444929489006,False
0.016965898791437794,False
0.08259567528240754,False
0.0047127164673691204,False
0.0,False
0.0,False
0.5786318084995681,False
0.05433476036594071,False
0.0,False
0.07444803484416351,False
0.0016858155615724411,False
0.06911926073978353,False
0.0,False
0.023358600107565023,False
0.7157572855311803,False
0.08997088084511838,False
0.04630545159361397,False
0.06068552509903075,False
0.03143237613330148,False
0.026420036974316514,False
0.7684956328178307,False
0.47399236954571805,False
0.03792226812069046,False
0.04351005729841969,False
0.0,False
0.01796609971217411,False
0.05326990945761447,False
0.04653644508574535,False
0.07368797486798907,False
0.05340650583128472,False
0.07058100449546506,False
0.048960561918854964,False
0.02995486232160724,False
0.07063811598570102,False
0.0,False
0.05476600868972967,False
0.07412633501988691,False
0.01817246598226826,False
0.0,False
0.5307997469687201,False
0.00091462142516124,False
0.0,False
0.0,False
1.0,True
0.0,False
0.06393504380035653,False
0.055476979970667764,False
0.005033658472742388,False
0.0,False
0.03569093595886264,False
0.04133041127609973,False
0.0,False
0.07059288019829127,False
0.0,False
0.0,False
0.05385519117019385,False
0.0,False
0.37244947024701647,False
0.06456730449722607,False
0.0010381734778100015,False
0.03985583068304499,False
0.06648422553662113,False
0.0,False
0.0,False
0.0,False
0.0,False
0.061573306014049964,False
0.03138404638912847,False
0.07559732468386063,False
0.06071866810275346,False
0.02073873679165115,False
0.01292665848613199,False
0.0,False
0.052849824697562275,False
0.4473844953416565,False
0.044666282496273586,False
0.0,False
0.0,False
0.0,False
0.052022116183333036,False
0.04070618263041594,False
0.061524781536685225,False
0.04503767216639563,False
0.08851122129098452,False
0.06865660356241254,False
0.027307637629985542,False
0.007535080642104071,False
0.019440337894025668,False
0.03779637018244585,False
0.019213566327163516,False
0.05341045959048233,False
0.08064823973584119,False
0.12323072536831037,False
0.051212596801492635,False
0.0,False
0.06614685402934799,False
0.04272751000118558,False
0.0,False
0.008956384813119332,False
0.060332474431401724,False
0.07419002360032112,False
0.02298249969793747,False
0.046050848642324574,False
0.05785740644002126,False
0.041261898476459724,False
0.0,False
0.08106990819077596,False
0.038555905831611365,False
0.0,False
0.03716606612948161,False
0.0011539485279323544,False
0.010579409926918108,False
0.19773588777235004,False
0.041355830960096145,False
0.055452426301196255,False
0.012113016967199958,False
0.013527201988863638,False
0.05051822658036645,False
0.0,False
1.0,True
0.0,False
0.023756675849756992,False
0.03570595089813684,False
0.05483176356025732,False
0.18549258488784187,False
0.38522618289049215,False
0.07831251877480566,False
0.09397808034352796,False
0.059398977702631986,False
0.05562945819777787,False
0.07209363465156603,False
0.45973123528951665,False
0.079409291457056,False
0.0,False
0.004750849928975705,False
0.05183005401923985,False
0.047293554262508246,False
0.08090911683310352,False
0.0017122784256254598,False
0.04210511976756531,False
0.09398461443208578,False
0.5069516127236113,False
0.08616766945853703,False
0.04462166229773097,False
0.05675059370842834,False
0.20592260933125736,False
0.030034023897303093,False
0.035090438663176064,False
0.0719838360480259,False
1.0,True
0.045245875310763475,False
0.058020533545276476,False
1.0,True
0.0514956708977256,False
0.0,False
0.025771093863078746,False
0.0019751943692686647,False
0.369249185603706,False
0.028011067932961025,False
0.0,False
0.0,False
0.061337265741668937,False
0.06467036711962339,False
0.053449477523150664,False
0.06258134687303496,False
0.3782337744575347,False
0.0,False
0.03866388146770035,False
0.0,False
0.06202911910990198,False
0.19874308983281241,False
0.06830380040859858,False
0.566605799199018,False
0.0,False
0.05166768812154927,False
0.05363167198112084,False
0.044621087444506394,False
0.5214763716348869,False
0.06808365018281204,False
0.023754346856459902,False
0.4742102807498066,False
0.015507549268464885,False
0.030927699901271158,False
0.06996413437828741,False
0.048635037681318834,False
0.05112036004868404,False
0.09139121351676335,False
0.3711753023706714,False
0.047880774756317634,False
0.044050362089352466,False
0.17547792282873562,False
0.0,False
0.017000961610317635,False
0.0,False
0.4025812206016146,False
0.053020321521620756,False
0.06174451605920577,False
0.0,False
0.03716903444101018,False
0.05957231958012433,False
0.053328726075030676,False
0.0,False
0.06028659549903349,False
0.09200715241121907,False
0.017035833126030454,False
0.07083327432409355,False
0.029258203694826325,False
0.0,False
0.10612166184079984,False
0.06687148372735584,False
0.03401812952803349,False
0.02043329777257721,False
0.008205930590926858,False
0.003929071470664993,False
0.06849827779928325,False
0.14666957247036988,False
0.06752383124599703,False
0.19153625372510583,False
0.003968383642628338,False
0.0,False
0.0787903595931558,False
0.08851493689882171,False
0.007384022176799499,False
0.04456241309949637,False
0.06689975687292442,False
0.010332218759246135,False
0.010608851535956292,False
0.0,False
0.06048956729432733,False
0.0,False
0.09408402465504118,False
0.4485402176191917,False
0.3919452086826926,False
0.07928834710890378,False
0.0,False
0.01461694388891056,False
0.017824439989493766,False
0.0,False
0.36150877397695147,False
0.01821667060508476,False
0.04958289228908939,False
0.0,False
0.0670576209874091,False
0.031715338298729134,False
0.03479870559159313,False
0.07251271884020422,False
0.06762607841957086,False
0.05129425115366666,False
1.0,True
0.056906711677012965,False
0.06132204470148124,False
0.09012994155210698,False
0.46418723243770876,False
0.0,False
0.022492058270588835,False
0.08810439564633898,False
0.0,False
0.02384511656366638,False
0.04799299019772912,False
0.18762461066358488,False
0.0,False
0.0,False
0.05507587669021132,False
0.03725210919515128,False
0.059636640173826104,False
0.0749928083696095,False
0.5034372268796184,False
0.33400488843972975,False
0.004811736307913051,False
0.028559760571915154,False
0.007447384990475145,False
0.0,False
0.019071094028787105,False
0.023347878034282343,False
0.0842424300468422,False
0.035083692927512185,False
0.0285573771922742,False
0.08376077105974941,False
0.0,False
0.012441306401623567,False
0.055741805489645024,False
0.07456478013919647,False
0.03188189281703325,False
0.0,False
1.0,True
0.023300039768809636,False
0.06687608856389955,False
1.0,True
0.0031740114039467493,False
0.05528928833993131,False
0.07501168974106392,False
0.4755413612792246,False
0.08262280238192164,False
0.040592377224477505,False
0.0,False
0.0286951342161709,False
0.0,False
0.0547411187441719,False
0.05062780763760432,False
0.019731098882897032,False
0.07578305453029949,False
0.0,False
0.033304471411282364,False
0.05088477163720732,False
0.02108383366868227,False
0.0,False
0.0,False
0.13829047552204493,False
0.050613602474558615,False
0.04722176389555265,False
0.0,False
0.07200736660407821,False
0.07449302969028473,False
0.0,False
0.05326514470207121,False
0.001802007415497279,False
1.0,True
0.47871188861985214,False
0.5687467884636246,False
0.023078605298083896,False
0.07058707154482825,False
0.0008619789555858842,False
0.09319588306668627,False
0.7524112401253004,False
0.0028352664338378575,False
0.3907587587509555,False
0.0,False
0.06637531830399582,False
0.4432318966786523,False
0.3810438456755888,False
0.009813768169830572,False
0.0333463235617336,False
0.02183224759807124,False
0.030625687135352343,False
0.07991200440600961,False
0.057139157159068366,False
0.0,False
0.03830223269416382,False
0.06285736751066867,False
0.0,False
0.1304279093807509,False
0.0,False
0.09248498524047377,False
0.03383109129234833,False
0.0,False
0.05237765604926566,False
0.05559189296660872,False
0.09476132691047996,False
0.07150821781791099,False
0.4902171362447517,False
0.08177662345157702,False
0.06753117083490427,False
0.34043246199358906,False
0.12584558874055904,False
0.07854449135815122,False
0.0710354129348258,False
0.004834924778620872,False
0.0,False
0.06912746744144034,False
0.0,False
0.17984369469135128,False
0.03775970144286266,False
0.18204713392731595,False
0.049500449894447185,False
0.0,False
0.15532086663516068,False
0.7483632829424018,False
0.028268786946885536,False
0.0,False
0.034962457765107285,False
0.050882177469585954,False
0.40678945402236716,False
0.05141641915288139,False
0.0,False
0.07284777992158291,False
0.06555721414840321,False
0.030790566119778658,False
0.001917463280443723,False
0.7295891411494791,False
0.052903947495686145,False
1.0,True
0.03339891554210244,False
0.0743717655168821,False
0.08514776503638956,False
0.07538433662162193,False
0.0,False
0.0,False
0.0,False
0.0,False
0.011050984149355767,False
0.06922992511366692,False
0.01009827636455416,False
0.06117337003280449,False
0.04253451125853556,False
0.01452380060516204,False
0.016237847713768405,False
0.09605553492423483,False
0.0,False
0.4614140140359467,False
0.004027118570725396,False
0.05094114129336137,False
0.08139395915465451,False
0.0,False
0.06309041576132897,False
0.015128376577603365,False
0.08181108662471671,False
0.04305335250025758,False
0.07655199936144144,False
0.030875211657564232,False
0.0,False
0.046966286325129815,False
0.07850115230920712,False
0.03892590916577415,False
0.0,False
0.0,False
0.0,False
0.02647762185219065,False
0.02449762569898206,False
0.0,False
0.06683531950808366,False
0.05158201523333303,False
0.0787517817647822,False
0.04498413041522509,False
0.010432103126834883,False
0.06537595078720487,False
0.05675639301666929,False
0.03779404337811794,False
1.0,True
0.04927324851155308,False
0.03735158270469218,False
0.4583254014587837,False
0.034043005989215676,False
0.01073862655642603,False
0.15154990376645697,False
0.0744050541876487,False
0.0,False
0.07516865872478316,False
0.4012941474806077,False
0.011463476572911059,False
0.043583927041233095,False
0.055324464917086716,False
0.026316285047540345,False
0.05300712832764828,False
0.024914994168242374,False
0.05618551927297619,False
0.055864971396328025,False
0.34445260325944355,False
0.04451027918910996,False
0.13881177741989856,False
0.06588967545078132,False
0.045648076220872705,False
0.07386616958583608,False
0.0,False
0.04481302212873066,False
0.0,False
0.016892087114999666,False
0.03285498876090426,False
0.0,False
0.04275661359802159,False
0.08475960443318,False
0.008081686186797464,False
0.04162477969634046,False
0.0,False
0.0,False
0.07237202346246416,False
0.5588537659167555,False
0.08302201163987903,False
0.06515509560620443,False
0.008136980728670046,False
0.0,False
0.0,False
0.053370049604428586,False
0.0,False
0.06696917762535666,False
0.0688582980608997,False
0.02862557810512938,False
0.42044267949266234,False
0.0,False
0.39582881419920296,False
0.4639635713626918,False
1.0,True
0.05501545197691546,False
0.09507797644929059,False
0.06449972535933364,False
0.0,False
0.3646056501893446,False
0.4851503962680884,False
0.06536258103997945,False
0.037169651676414964,False
0.0,False
0.052651371594082855,False
0.05278821230012026,False
0.5557935072174928,False
0.013678289218115631,False
0.029298592634501103,False
0.05911748399286749,False
0.07006089264658434,False
0.06680822776494104,False
0.0,False
0.0,False
0.058663663437557995,False
0.0,False
0.020327392994193207,False
0.0,False
0.09028439955549931,False
0.028351238785708926,False
0.0,False
0.05046249508332192,False
0.07613188495641046,False
1.0,True
0.07903015114002308,False
0.016747647990699287,False
0.036591132702346846,False
0.0,False
0.04483836150767086,False
0.0922353518933736,False
0.0665068318293313,False
0.5363719185561082,False
0.7175032694583394,False
0.05312294462931632,False
0.047772204438181184,False
0.019686282815431062,False
0.04790570534686324,False
0.033737412639102696,False
0.059945038400290016,False
0.015348124441900405,False
0.012860560910909107,False
0.0,False
0.021472633983554028,False
0.07732357523854162,False
0.0,False
0.00678676261967673,False
0.04486815940741679,False
0.046690795271479756,False
0.013486074006746208,False
0.0,False
0.17069042151577352,False
0.09382303691365251,False
0.03263782797044497,False
0.07421985616501409,False
0.03571563884521882,False
0.17441864202732105,False
0.06056536373099131,False
0.02002219699854337,False
0.7783396702259109,False
0.03341790448123085,False
0.042393697148283234,False
0.026543569896584743,False
0.09041832526650104,False
0.0470450267986067,False
0.4973595893469975,False
0.03691117036969385,False
0.07448406961490524,False
0.05478222263186335,False
0.01648060103082901,False
0.0,False
0.08489162503864643,False
0.08453225971573969,False
0.0017271373638927455,False
0.42393645080228115,False
0.06014384279615811,False
0.05823870965671799,False
0.034697636645968796,False
0.04475408068588316,False
0.07475203449720404,False
0.0,False
0.043768502972443925,False
0.3638037492286399,False
0.026475782046218917,False
0.07305153072923279,False
0.014853724327515017,False
0.06348240253024715,False
0.027145826854382157,False
0.06586114329228024,False
0.0,False
0.018765113787543697,False
0.0,False
0.06904516561714377,False
0.020121706126680343,False
0.07439149844891148,False
0.0668418548359193,False
0.029000904057100516,False
0.07302043857335935,False
0.0002832284878260829,False
0.07452484384003309,False
0.04456376476149764,False
0.0657418716692375,False
0.060662993290060585,False
0.0049490170864683585,False
0.0,False
0.03300476069334892,False
0.0,False
0.037755478428752265,False
0.032008978558463956,False
0.5550546543415897,False
0.03466343828297632,False
0.061664400058904736,False
0.0,False
0.0,False
0.7483226601427933,False
0.39844063991674683,False
0.07408499090159884,False
0.06892397591697567,False
0.04918841106908105,False
0.058735064815442585,False
0.042062279275193966,False
0.0,False
0.05164725672035406,False
0.047722575938339964,False
0.05839338419705831,False
0.01579969747099231,False
0.049526018379697105,False
0.0674095891430118,False
0.09329352305234226,False
0.0,False
0.024715019065758754,False
0.06774936311640138,False
0.005556701860718368,False
0.5570674877556765,False
0.007218783988988596,False
0.07426465353948342,False
0.06940433839812626,False
0.023049191812026144,False
0.04074430053944567,False
0.048463262031521466,False
0.07892070683440856,False
0.049820714125135106,False
0.057890679948807956,False
0.009689998426461531,False
0.07813768634200827,False
0.041119223041626185,False
0.08100383756905842,False
0.05961429263416205,False
0.0736673006396148,False
0.05523465935975151,False
0.04889211355301244,False
0.08279250545708547,False
0.06807853069167279,False
0.04126257819021865,False
0.07963462049979189,False
0.016143650726536417,False
0.04983953357520226,False
0.1841559376221767,False
0.7252424373499485,False
0.5472834532618633,False
0.3991188351365493,False
0.032294511255867554,False
0.05303413320753183,False
0.5188130239853749,False
0.0813215759394232,False
0.0,False
0.0,False
0.011611683796841831,False
0.7261727240250329,False
0.06329487670030406,False
0.06128433473846609,False
0.03583817404082742,False
0.07290669336816595,False
0.0820075472128942,False
0.06004059172805632,False
0.4267081099107522,False
0.0,False
0.4570793399829948,False
0.037778937227014725,False
0.0677579516610026,False
0.056206973098369535,False
0.007451493642267706,False
0.0,False
0.02171402798115554,False
0.7604399415735943,False
0.014728555563182219,False
0.0,False
0.0,False
0.0632849208610282,False
0.0,False
0.3883481869986555,False
0.0,False
0.46539073044629864,False
0.05121777880374239,False
0.05203346269232252,False
0.0,False
0.08157598341992868,False
0.15845090866083023,False
0.05106679542591776,False
0.025078944105409576,False
0.0,False
0.14988323773801868,False
0.05007385405677257,False
0.05610165818573882,False
0.011422381936624496,False
0.022970859978373625,False
0.31926170384373453,False
0.07358211829556531,False
0.050107074261260855,False
0.2920929067802772,False
0.0,False
0.03858398787863391,False
0.0,False
0.0,False
0.05871187525379805,False
0.020902133679138693,False
0.0,False
0.018347054378469084,False
0.06934629072082621,False
0.059018061279865495,False
0.056369380638089356,False
0.0,False
0.0,False
0.07082467299738686,False
0.052529305467330915,False
0.04958161165123027,False
0.026868163755146224,False
0.07866424491129845,False
0.046822598097551675,False
0.05710776899407813,False
0.45032819546446995,False
0.02369344694658456,False
0.012434437493792172,False
0.05511084129016404,False
0.48919157143271647,False
0.0016247889102874754,False
0.01943347343776015,False
0.07534810566630755,False
0.017430417720480085,False
0.0,False
0.3889368400925987,False
0.029716162369773317,False
0.03723121291566947,False
0.04963146846101168,False
0.045443868559946525,False
0.06956858029324686,False
0.05662554678279089,False
0.0,False
0.023536155463437052,False
0.04476839868749766,False
0.04971323641746983,False
0.0,False
0.02572229454094791,False
0.020844329703367095,False
0.0,False
0.013558879443014007,False
0.07784964393278485,False
0.07127961856358915,False
0.5795027926968273,False
0.21339383288228778,False
0.06549369784701774,False
0.03417091158175202,False
0.0,False
0.012352644006919001,False
0.02378774021712071,False
0.042340860558828505,False
0.0,False
0.0,False
0.0,False
0.04736358120862431,False
0.0,False
0.0,False
0.013109440419975377,False
0.0,False
0.17568766339702432,False
0.17146412715482967,False
0.27077745585874974,False
0.0,False
0.06384519394357732,False
0.05547937049727274,False
0.05990047750913206,False
0.06072127087107975,False
0.5442619583454096,False
0.0,False
0.044860713444067286,False
0.08116974484283226,False
0.0,False
0.08085467085341483,False
0.09043913384637788,False
0.06296633919538504,False
0.07403768255363294,False
0.7570591984856806,False
1.0,True
0.06340302308595602,False
0.06374308074902527,False
0.4874134455940999,False
0.07946940624995433,False
0.008464884394778322,False
0.06891765777919048,False
0.057950999232655724,False
0.026919618536297946,False
0.08069718626740073,False
0.0,False
0.0,False
0.07447674181534776,False
0.18143925100831151,False
0.04232724962805275,False
0.0477958218629075,False
0.04172035385229179,False
0.05603399792278403,False
0.0787932245044506,False
0.037014912400651495,False
0.0,False
0.1905725190416352,False
0.04481820850689475,False
0.5525467428787382,False
0.16455999619029624,False
0.040828846133703856,False
0.0134182030145201,False
0.04634206659004838,False
0.48385237064080444,False
0.0,False
0.03539914106854251,False
0.029039058356612905,False
0.03153314184337358,False
0.0,False
0.04589953208875421,False
0.0,False
0.0,False
0.08104192194057591,False
0.0068029726849391904,False
0.060775588528769756,False
0.05384085814647426,False
0.0,False
0.04573562299433549,False
0.07845974506449625,False
0.08534100955927411,False
0.03449934866554172,False
0.08822951849538654,False
0.021440832641137872,False
0.034831446753271406,False
0.062450444001899454,False
0.06302151488607433,False
0.04352372324372429,False
0.04477604656986097,False
0.04458637475886822,False
0.15782287831229624,False
0.025964930095716175,False
0.3480400215076499,False
0.07070627156379432,False
1.0,True
0.06785101176132202,False
0.07572963326007821,False
0.06760529190523276,False
0.061008709468565604,False
0.02002562608031092,False
1.0,True
0.053044644060563806,False
0.037756852151291424,False
0.07075552834667226,False
0.06467335572271471,False
0.19720832792784163,False
0.43127512276451196,False
0.12805718946284894,False
0.07643714057982806,False
0.026744728743816962,False
0.03927638956992137,False
0.15571926628188365,False
0.08098348037942474,False
0.04934280040964177,False
0.036352065369830794,False
0.05847804081957741,False
0.5404888240012252,False
0.0,False
0.37998482198350947,False
0.024250905895676748,False
0.07909368868376386,False
0.08969492718825513,False
0.07080739243239206,False
0.03732727724419728,False
0.07751683344169039,False
0.048808036155482695,False
0.0021376624351435,False
0.05976657753668783,False
0.043636554807723174,False
0.05907140603142146,False
0.08013670537502876,False
0.0,False
0.047258484637792,False
0.0,False
0.0,False
0.09114563648065638,False
0.020027365093597666,False
0.7498149021593966,False
0.07687622329327559,False
0.0,False
0.025166754017839427,False
0.05487439346092,False
0.4869711808000406,False
0.07190134051320501,False
0.04687974100509522,False
0.21436166276328986,False
0.05646272685849748,False
0.04300815407850081,False
0.06045101496456884,False
0.012410272856464887,False
0.048195021052972714,False
0.006248989302550426,False
0.0,False
0.0,False
0.07661783527020549,False
0.039582639783034695,False
0.06276887971828461,False
0.018904948876043652,False
0.012114588283690685,False
0.04499006737544295,False
0.05612857462502933,False
0.035147649775092785,False
0.07691548225303999,False
0.014074300790152408,False
0.4530123615029427,False
0.0,False
0.0,False
0.07450161926624846,False
0.0,False
0.19457981220297887,False
0.06945130010266108,False
0.07274795036889693,False
0.0,False
0.05159206098159061,False
0.04960369003624692,False
0.0,False
0.06329588681558536,False
1.0,True
0.048204349763856374,False
0.0,False
0.061547900502208444,False
0.08135955664411051,False
0.0383208037985242,False
0.5023638203601177,False
0.09121334818507638,False
0.05809818496495626,False
0.023497751255398807,False
0.003242061337815319,False
0.0,False
0.0,False
0.0,False
0.05824551948738369,False
0.04061121795401919,False
0.0,False
0.011863258238916556,False
0.06940358007404054,False
0.0470894015025782,False
0.0694145494287186,False
0.014673811846136928,False
0.49858162443665116,False
0.07060147591055718,False
0.04269340969314261,False
0.0,False
0.03433870968331661,False
0.3762713455734561,False
0.0904675552016677,False
0.024203072936493784,False
0.040937122142764334,False
0.0,False
0.015259444421958236,False
0.03673880278384505,False
0.07330843700852303,False
0.04588862112071585,False
0.03950821393728244,False
0.024668764467700922,False
0.04147024927735994,False
0.0,False
0.0921783174902459,False
0.004556911992311594,False
0.4761259313866563,False
0.05063556688661737,False
0.07789815113945035,False
0.016199571683126853,False
0.0,False
0.018639413599380514,False
